t,x,y,z,yaw,u,v,w,r
19.341813896023144,3.8447210068906417,1.8960245313904414,-1.254798536519479,0.4883626930321236,0.23915337644091378,-0.004752609539014464,-0.06325543433862726,0.005369936444647292
19.351813896023145,3.8468552646293652,1.897104639294263,-1.2554310914339992,0.4884166447267728,0.2391530591411471,-0.004761620881211332,-0.06325554848697763,0.005420304617873315
19.361813896023147,3.8489895035646335,1.8981847812835948,-1.2560636474876563,0.48847109729437294,0.239152738062467,-0.004770750141523487,-0.06325566216629162,0.005470113500130356
19.371813896023145,3.8511237236782168,1.899264957369283,-1.2566962046757677,0.48852604518227,0.23915241324518524,-0.004779996067387306,-0.06325577537821352,0.005519371750251855
19.381813896023143,3.8532579249524326,1.900345167561703,-1.2573287629936676,0.4885814829218239,0.23915208472887606,-0.004789357423702692,-0.0632558881243819,0.005568087935401618
19.391813896023145,3.855392107370235,1.9014254118706437,-1.2579613224367068,0.48863740513504006,0.2391517525523304,-0.0047988329942357825,-0.06325600040642959,0.005616270521493491
19.401813896023143,3.857526270915336,1.9025056903051263,-1.2585938830002525,0.4886938065398114,0.2391514167534325,-0.004808421582835988,-0.0632561122259834,0.005663927868220779
19.411813896023144,3.859660415571915,1.9035860028738085,-1.2592264446796886,0.48875068193268056,0.23915107736939833,-0.004818122009652726,-0.06325622358466455,0.005711068250228282
19.421813896023146,3.86179454132461,1.904666349584992,-1.2598590074704141,0.4888080261884826,0.23915073443678114,-0.004827933111056462,-0.06325633448408866,0.005757699857535377
19.431813896023144,3.8639286481585216,1.905746730446624,-1.2604915713678448,0.4888658342603457,0.23915038799147137,-0.004837853739638734,-0.06325644492586571,0.005803830795536113
19.441813896023145,3.866062736059208,1.9068271454662962,-1.2611241363674124,0.4889241011796904,0.23915003806869667,-0.004847882764212139,-0.06325655491160015,0.00584946908499917
19.451813896023143,3.8681968050126887,1.9079075946512445,-1.2617567024645637,0.4889828220562301,0.23914968470302198,-0.004858019069810327,-0.06325666444289077,0.005894622662067822
19.461813896023145,3.8703308550054425,1.9089880780083504,-1.2623892696547623,0.4890419920779709,0.2391493279283494,-0.004868261557688019,-0.0632567735213308,0.005939299378260011
19.471813896023146,3.8724648860244093,1.9100685955441397,-1.2630218379334874,0.4891016065112117,0.23914896777791828,-0.004878609145320994,-0.06325688214850787,0.005983507000468312
19.481813896023144,3.874598898056988,1.9111491472647828,-1.2636544072962341,0.4891616607005439,0.23914860428430518,-0.0048890607664060885,-0.06325699032600397,0.006027253210959892
19.491813896023142,3.8767328910909833,1.9122297331761757,-1.2642869777385137,0.4892221500659798,0.239148237479462,-0.004899615370221734,-0.06325709805539563,0.006070545610887435
19.501813896023144,3.8788668651145795,1.913310353283992,-1.2649195492558525,0.48928307010297517,0.23914786739473795,-0.004910271921583234,-0.0632572053382539,0.006113391719203907
19.511813896023146,3.881000820116621,1.9143910075932709,-1.2655521218437935,0.48934441639693066,0.23914749406068947,-0.004921029404070915,-0.06325731217614394,0.0061557989547437976
19.521813896023147,3.8831347560862817,1.9154716961088871,-1.2661846954978953,0.4894061846040128,0.23914711750730638,-0.0049318868158274,-0.06325741857062556,0.006197774660968405
19.531813896023145,3.8852686730130324,1.9165524188355887,-1.266817270213732,0.4894683704496124,0.23914673776403095,-0.0049428431692173655,-0.06325752452325313,0.006239326107911769
19.541813896023143,3.887402570886646,1.9176331757779985,-1.2674498459868924,0.48953096972834437,0.23914635485975788,-0.004953897490827563,-0.06325763003557569,0.006280460492180759
19.551813896023145,3.8895364496971965,1.918713966940614,-1.2680824228129817,0.4895939783040478,0.23914596882283443,-0.0049650488214668135,-0.06325773510913685,0.006321184936955034
19.561813896023143,3.8916703094350544,1.9197947923278054,-1.2687150006876193,0.48965739210978604,0.23914557968106026,-0.004976296216165992,-0.06325783974547489,0.006361506491987013
19.571813896023144,3.893804150090892,1.9208756519438184,-1.2693475796064406,0.48972120714784634,0.2391451874616875,-0.004987638744178051,-0.06325794394612266,0.00640143213360194
19.581813896023146,3.8959379716556826,1.9219565457927732,-1.2699801595650961,0.4897854194897404,0.23914479219142076,-0.004999075488978008,-0.06325804771260769,0.00644096876469785
19.591813896023144,3.8980717741206967,1.923037473878663,-1.2706127405592518,0.48985002527620397,0.23914439389641715,-0.005010605548262939,-0.06325815104645209,0.006480123214745539
19.601813896023145,3.900205557477507,1.9241184362053567,-1.2712453225845888,0.4899150207171919,0.23914399260228622,-0.0050222280339508926,-0.0632582539491726,0.006518902239795158
19.611813896023143,3.902339321717844,1.9251994327768112,-1.2718779056368026,0.4899804020853311,0.2391435883341598,-0.0050339420707089366,-0.06325835642228081,0.006557312530841878
19.621813896023145,3.9044730668338543,1.9262804635967157,-1.2725104897116053,0.4900461657299011,0.23914318111654556,-0.005045746799017552,-0.06325845846728281,0.006595360694801909
19.631813896023147,3.906606792818043,1.9273615286685493,-1.2731430748047239,0.4901123080723964,0.23914277097337308,-0.005057641374238034,-0.06325856008567922,0.006633053260890009
19.641813896023145,3.9087404996630615,1.9284426279958884,-1.2737756609118998,0.49017882559544745,0.23914235792811087,-0.005069624964165595,-0.06325866127896548,0.0066703966953439746
19.651813896023143,3.910874187361713,1.9295237615824077,-1.2744082480288899,0.4902457148428206,0.23914194200376618,-0.005081696749029392,-0.06325876204863189,0.006707397401424698
19.661813896023144,3.913007855906948,1.9306049294318797,-1.2750408361514654,0.4903129724194181,0.23914152322288526,-0.005093855921492506,-0.0632588623961636,0.006744061719416139
19.671813896023146,3.915141505291863,1.9316861315481728,-1.275673425275412,0.4903805949912783,0.23914110160755314,-0.005106101686651944,-0.06325896232304057,0.006780395926625294
19.681813896023144,3.9172751355097066,1.9327673679352548,-1.2763060153965307,0.49044857928557506,0.23914067717939372,-0.005118433262038648,-0.06325906183073762,0.006816406237382255
19.691813896023145,3.919408746553874,1.9338486385971905,-1.2769386065106365,0.4905169220906186,0.23914024995956978,-0.005130849877617493,-0.06325916092072441,0.006852098803040183
19.701813896023143,3.921542338417908,1.9349299435381417,-1.2775711986135594,0.49058562025585467,0.23913981996878292,-0.0051433507757872735,-0.06325925959446542,0.006887479711975274
19.711813896023145,3.9236759110955024,1.9360112827623688,-1.2782037917011444,0.4906546706918652,0.23913938722727365,-0.005155935211380724,-0.06325935785341999,0.006922554989586832
19.721813896023146,3.925809464580495,1.9370926562742294,-1.2788363857692506,0.4907240703703462,0.2391389517548215,-0.005168602451659647,-0.0632594556990423,0.0069573305983271745
19.731813896023144,3.9279429988667265,1.938174064078418,-1.2794689808137516,0.4907938163177712,0.23913851357079433,-0.005181351774879015,-0.06325955313278162,0.006991812446362341
